,
Procedure + Quantity,CHARGE
Replace tunneled cv cath - 1,5269
Replace tunneled cv cath - 1,6586
Compl rplcmt picc rs&i - 1,2018
Replace picvad cath - 1,6344
Removal tunneled cv cath - 1,872
Removal tunneled cv cath - 1,5259
Collect blood from picc - 1,194
Declot vascular device - 1,378
Mech remov tunneled cv cath - 1,6344
Mech remov tunneled cv cath - 1,2074
Reposition venous catheter - 1,2074
Inj w/fluor eval cv device - 1,1163
Withdrawal of arterial blood - 1,210
Insertion catheter artery - 1,865
Insert needle bone cavity - 1,498
Insertion of cannula - 1,10511
Av fistula revision - 1,6200
Thrombectomy Av Fist/graft Per - 1,4616
Intro cath dialysis circuit - 1,1980
Intro cath dialysis circuit - 1,9646
Intro cath dialysis circuit - 1,19496
Thrmbc/nfs dialysis circuit - 1,9646
Thrmbc/nfs dialysis circuit - 1,19496
Thrmbc/nfs dialysis circuit - 1,29552
Balo angiop ctr dialysis seg - 1,9646
Stent plmt ctr dialysis seg - 1,19496
Dialysis circuit embolj - 1,9646
Revision of circulation - 1,1890
Insert hepatic shunt (tips) - 1,2160
Prim art m-thrmbc 1st vsl - 1,9358
Prim art m-thrmbc sbsq vsl - 1,4620
Venous mech thrombectomy - 1,9358
Ven mechnl thrmbc repeat tx - 1,5284
Ins endovas vena cava filtr - 1,7686
Redo endovas vena cava filtr - 1,4250
Rem endovas vena cava filter - 1,5574
Thrombolytic therapy stroke - 1,595
Remove intrvas foreign body - 1,6111
Transcatheter biopsy - 1,6111
Venous Thrombolysis - 1,1689
Infusion Non-thrombolytic - 1,1672
Retriev Intravasc Foreign Body - 1,5269
Trcath Emb Non-cns Non-head/ne - 1,9982
Trcath Intravasc Stent Perc In - 1,16830
Intravasc Stent-ea Addit Vesse - 1,16830
Exch Prev Plc Art Cath Th - 1,5269
Uterine Fibroid Embolization - 1,16176
Thrombolytic art therapy - 1,10511
Thrombolytic venous therapy - 1,4889
Thromblytic art/ven therapy - 1,3508
Cessj therapy cath removal - 1,3508
Transcath stent cca w/eps - 1,2218
Transcath stent cca w/o eps - 1,2066
Stent placemt retro carotid - 1,7041
Iliac revasc - 1,7560
Iliac revasc w/stent - 1,15120
Iliac revasc add-on - 1,7560
Iliac revasc w/stent add-on - 1,7560
Fem/popl revas w/tla - 1,7560
Fem/popl revas w/ather - 1,16051
Fem/popl revasc w/stent - 1,16051
Fem/popl revasc stnt & ather - 1,27797
Tib/per revasc w/tla - 1,15120
Tib/per revasc w/ather - 1,24077
Tib/per revasc w/stent - 1,24077
Tib/per revasc stent & ather - 1,27797
Tib/per revasc add-on - 1,7560
Tibper revasc w/ather add-on - 1,16051
Revsc opn/prq tib/pero stent - 1,7560
Tib/per revasc stnt & ather - 1,7560
Open/perq place stent 1st - 1,18240
Open/perq place stent ea add - 1,8821
Open/perq place stent same - 1,18240
Open/perq place stent ea add - 1,8821
Vasc embolize/occlude venous - 1,17686
Vasc embolize/occlude artery - 1,17686
Vasc embolize/occlude organ - 1,17686
Vasc embolize/occlude bleed - 1,17686
Trluml balo angiop 1st art - 1,9646
Trluml balo angiop addl art - 1,9646
Trluml balo angiop 1st vein - 1,9646
Trluml balo angiop addl vein - 1,9646
Intravascular Us Proc - 1,4684
Intravasc Us Ea Addl Vessel - 1,4684
Intrvasc us noncoronary 1st - 1,5286
Intrvasc us noncoronary addl - 1,4678
Temporal artery procedure - 1,3060
Revision of leg vein - 1,4323
Vascular surgery procedure - 1,1368
Rbc depletion of harvest - 1,2302
Dx bone marrow aspirations - 1,2066
Dx bone marrow biopsies - 1,2066
Drainage lymph node lesion - 1,2751
Drainage lymph node lesion - 1,2751
Needle biopsy lymph nodes - 1,2472
Inject for lymphatic x-ray - 1,217
Ra tracer id of sentinl node - 1,561
Biopsy of lip - 1,490
Drainage of mouth lesion - 1,1159
Drainage of mouth lesion - 1,974
Removal foreign body mouth - 1,1829
Biopsy of mouth lesion - 1,1170
Repair mouth laceration - 1,412
Repair mouth laceration - 1,3098
Drainage of mouth lesion - 1,974
Drainage of mouth lesion - 1,412
Drainage of mouth lesion - 1,2558
Drainage of mouth lesion - 1,4463
Drainage of mouth lesion - 1,974
Drainage of mouth lesion - 1,974
Drainage of mouth lesion - 1,2558
Biopsy of tongue - 1,849
Biopsy of tongue - 1,5359
Excision of tongue lesion - 1,5359
Repair tongue laceration - 1,412
Repair tongue laceration - 1,628
Repair tongue laceration - 1,974
Drainage of gum lesion - 1,213
Excision gum each quadrant - 1,4398
Treatment of gum lesion - 1,2870
Dental surgery procedure - 1,412
Drainage mouth roof lesion - 1,412
Biopsy roof of mouth - 1,2076
Excision lesion mouth roof - 1,2761
Treatment mouth roof lesion - 1,3405
Repair palate - 1,8848
Repair palate - 1,4723
Drainage of salivary gland - 1,2731
Drainage of salivary gland - 1,974
Drainage of salivary gland - 1,974
Biopsy of salivary gland - 1,1143
Drainage of tonsil abscess - 1,412
Drainage of throat abscess - 1,8848
Biopsy of throat - 1,3380
Biopsy of upper nose/throat - 1,3532.96
Remove pharynx foreign body - 1,477
Control nose/throat bleeding - 1,354
Esophagoscop stent placement - 1,10798
Esophagoscopy retro balloon - 1,2027
Egd remove foreign body - 1,1422
Ercp w/specimen collection - 1,3995
Endo cholangiopancreatograph - 1,6784
Ercp remove duct calculi - 1,6784
Ercp duct stent placement - 1,7878
Ercp remove forgn body duct - 1,3868
Ercp stent exchange w/dilate - 1,7878
Ercp ea duct/ampulla dilate - 1,3868
Ercp lesion ablate w/dilate - 1,3868
Dilate esophagus - 1,2129
Dilation Esoph Retrogade - 1,978
Esophagus surgery procedure - 1,1223
Nasal/orogastric w/tube plmt - 1,836
Tx gastro intub w/asp - 1,395
Dx gastr intub w/asp spec - 1,505
Change Gastrostomy Tube - 1,451
Reposition gastrostomy tube - 1,1616
Rplc gtube no revj trc - 1,463
Rplc gtube revj gstrst trc - 1,463
Lap revise gastr adj device - 1,1714
Insert needle cath bowel - 1,2888
Open bowel to skin - 1,1206
Small bowel endoscopy - 1,2611
I&d Appendiceal Abs;perc - 1,2272
Drainage of pelvic abscess - 1,1960
Drainage of rectal abscess - 1,1960
Drainage of rectal abscess - 1,4669
Diagnostic sigmoidoscopy - 1,969
Sigmoidoscopy and biopsy - 1,1789
Remove rectal obstruction - 1,2075
Rectum surgery procedure - 1,1008
Incision of rectal abscess - 1,3354
Incision of rectal abscess - 1,4669
Incision of anal abscess - 1,1329
Incise external hemorrhoid - 1,818
Ligation of hemorrhoid(s) - 1,1139
Removal of hemorrhoid clot - 1,3805
Injection into hemorrhoid(s) - 1,2219.54
Diagnostic anoscopy spx - 1,263
Anoscopy remove for body - 1,1456
Destruction anal lesion(s) - 1,622
Destruction anal lesion(s) - 1,3137
Cryosurgery anal lesion(s) - 1,353
Excision of anal lesion(s) - 1,4631
Int hrhc lig 1 hroid w/o img - 1,4688
Int hrhc lig 2+hroid w/o img - 1,4688
Anus surgery procedure - 1,1789
Needle biopsy of liver - 1,3385
Drain Liver Abcess Fluoro - 1,2272
Incision of gallbladder - 1,4799
Inj.perc.transhep.cholangio. - 1,444
Cholangio Thru Exist.catheter - 1,2173
Perc.transhep.cath.bil.drainag - 1,3272
Perc Transhep.stent Int&ext.bi - 1,8189
"Cath, Chng Perc Billary Draina - 1",2919
Injection for cholangiogram - 1,5725
Injection for cholangiogram - 1,5109
Plmt biliary drainage cath - 1,5894
Plmt biliary drainage cath - 1,6083
Conversion ext bil drg cath - 1,4764
Exchange biliary drg cath - 1,5723
Removal biliary drg cath - 1,1377
Perq plmt bile duct stent - 1,9965
Perq plmt bile duct stent - 1,9965
Perq plmt bile duct stent - 1,9965
Removal duct glbldr calculi - 1,4339
Biliary endoscopy thru skin - 1,7079
Biliary endoscopy thru skin - 1,9536
Bil.duct Stone Extraction - 1,3272
Drainage of abdomen - 1,2079
Needle biopsy pancreas - 1,3304
Drain Peritoneal Abs;perc - 1,2272
Drain Subdiaphr/subphre A - 1,2272
Drain Retroperiton Abs;pe - 1,2272
Abd paracentesis - 1,1157
Abd paracentesis w/imaging - 1,2470
Peritoneal lavage - 1,1157
Biopsy abdominal mass - 1,3243
Air injection into abdomen - 1,296
Image cath fluid colxn visc - 1,2447
Image cath fluid peri/retro - 1,2447
Image cath fluid trns/vgnl - 1,3304
Ins mark abd/pel for rt perq - 1,1968
Insert tun ip cath perc - 1,4270
Remove tunneled ip cath - 1,4721
Exchange drainage catheter - 1,3209
Assess cyst contrast inject - 1,2060
Place gastrostomy tube perc - 1,3563
Place duod/jej tube perc - 1,2669
Change g-tube to g-j perc - 1,2669
Replace g/c tube perc - 1,3121
Replace duod/jej tube perc - 1,1022
Replace g-j tube perc - 1,1829
Fix g/colon tube w/device - 1,1829
Fluoro exam of g/colon tube - 1,452
Drain Perirenal/renal Abs - 1,2272
Renal biopsy perq - 1,2762
Change ureter stent percut - 1,3480
Remove ureter stent percut - 1,3278
Remove stent via transureth - 1,3288
Remove renal tube w/fluoro - 1,948
Drainage of kidney lesion - 1,2438
"Introd.cath Renal/pelvis,left - 1",2862
Ureteral Cath/stent - 1,2826
Introd.guide Lt.renal Pelv/ure - 1,1893
Introd.guide Renalpelv/ure - 1,4498
Measure kidney pressure - 1,3391
Change Nephro/pyelo Tube - 1,3385
Njx px nfrosgrm &/urtrgrm - 1,1692
Njx px nfrosgrm &/urtrgrm - 1,1692
Plmt nephrostomy catheter - 1,5864
Plmt nephroureteral catheter - 1,5864
Convert nephrostomy catheter - 1,3917
Exchange nephrostomy cath - 1,2189
Dilat xst trc ndurlgc px - 1,3480
Dilat xst trc new access rcs - 1,5854
Kidney endoscopy - 1,5269
Endoluminal bx urtr rnl plvs - 1,5624
Injection for ureter x-ray - 1,1326
Injection for ureter x-ray - 1,162
Plmt ureteral stent prq - 1,5085
Plmt ureteral stent prq - 1,7439
Plmt ureteral stent prq - 1,7439
Drain bladder by needle - 1,1049
Drain bladder by trocar/cath - 1,1729
Drain bl w/cath insertion - 1,3676
Injection for bladder x-ray - 1,122
Injection for bladder x-ray - 1,23
Irrigation of bladder - 1,359
Insert bladder catheter - 1,233
Insert temp bladder cath - 1,233
Insert bladder cath complex - 1,501
Change of bladder tube - 1,450
Change of bladder tube - 1,1099
Treatment of bladder lesion - 1,442.4
Simple cystometrogram - 1,442
Complex cystometrogram - 1,642
Cystometrogram w/up - 1,1098
Cystometrogram w/vp - 1,1098
Cystometrogram w/vp&up - 1,1098
Urine flow measurement - 1,271
Electro-uroflowmetry first - 1,271
Intraabdominal pressure test - 1,674
Us urine capacity measure - 1,182
Cystoscopy and treatment - 1,3002
Drainage of urethra abscess - 1,3480
Dilate urethra stricture - 1,509
Dilate urethra stricture - 1,249
Dilation of urethra - 1,240
Dilation of urethra - 1,249
Urology surgery procedure - 1,387
Slitting of prepuce - 1,3203
Destruction penis lesion(s) - 1,622
Destruction penis lesion(s) - 1,3137
Cryosurgery penis lesion(s) - 1,338
Biopsy of penis - 1,2696
Circumcision w/regionl block - 1,2546
Treatment of penis lesion - 1,474
Penile injection - 1,494
Preputial stretching - 1,579
Drainage of scrotum - 1,3480
Drainage of hydrocele - 1,767
Drainage of scrotum abscess - 1,2751
Biopsy of prostate - 1,2174
I & d of vulva/perineum - 1,461
Drainage of gland abscess - 1,301
Surgery for vulva lesion - 1,4723
Lysis of labial lesion(s) - 1,3566
Destroy vulva lesions sim - 1,2944
Destroy vulva lesion/s compl - 1,3137
Biopsy of vulva/perineum - 1,974
Partial removal of hymen - 1,4546
Remove vagina gland lesion - 1,3560
Exam of vulva w/scope - 1,281
Exam/biopsy of vulva w/scope - 1,452
I & d vaginal hematoma pp - 1,2751
I & d vag hematoma non-ob - 1,4757
Destroy vag lesions simple - 1,4169
Biopsy of vagina - 1,857
Insert pessary/other device - 1,271
Fitting of diaphragm/cap - 1,262
Treat vaginal bleeding - 1,262
Remove vaginal foreign body - 1,3560
Exam of vagina w/scope - 1,499
Exam/biopsy of vag w/scope - 1,1331
Exam of cervix w/scope - 1,281
Bx/curett of cervix w/scope - 1,471
Biopsy of cervix w/scope - 1,499
Endocerv curettage w/scope - 1,499
Bx of cervix w/scope leep - 1,3560
Biopsy of cervix - 1,866
Endocervical curettage - 1,916
Cryocautery of cervix - 1,452
Biopsy of uterus lining - 1,452
Bx done w/colposcopy add-on - 1,220
Dilation and curettage - 1,3560
Insert intrauterine device - 1,518
Remove intrauterine device - 1,643
Catheter for hysterography - 1,1468
Hysteroscopy biopsy - 1,3180
Genital surgery procedure - 1,313
Amniocentesis diagnostic - 1,861
Amniocentesis therapeutic - 1,1155
Fetal cord puncture prenatal - 1,460
Chorion biopsy - 1,974
Fetal contract stress test - 1,1054
Fetal non-stress test - 1,353
Fetal scalp blood sample - 1,655
Fetal monitor w/report - 1,449
Transabdom amnioinfus w/us - 1,974
Fetal fluid drainage w/us - 1,524
D & c after delivery - 1,3348
Insert cervical dilator - 1,524
Revision of cervix - 1,3625
Antepartum manipulation - 1,4723
Deliver placenta - 1,3566
Antepartum care only - 1,593
Antepartum care only - 1,1604
Care after delivery - 1,315
Treatment of miscarriage - 1,3182
Care of miscarriage - 1,3921
Treatment of miscarriage - 1,2909
Abortion - 1,3348
Abortion - 1,3255
Abortion - 1,461
Abortion (mpr) - 1,461
Remove cerclage suture - 1,3182
Maternity care procedure - 1,262
Drain thyroid/tongue cyst - 1,2558
Biopsy of thyroid - 1,1809
Aspir/inj thyroid cyst - 1,905
Drill skull for drainage - 1,1544
Endovasc tempory vessel occl - 1,19338
Transcath occlusion cns - 1,2559
Transcath occlusion non-cns - 1,14973
Intracran angioplsty w/stent - 1,4717
Dilate ic vasospasm init - 1,5400
Dilat ic vspsm ea vsl sm ter - 1,5400
Dilat ic vspsm ea diff ter - 1,5400
Perq art m-thrombect &/nfs - 1,5670
Evasc prlng admn rx agnt 1st - 1,5413
Evasc prlng admn rx agnt add - 1,2655
Interdiscal perq aspir dx - 1,975
Needle biopsy spinal cord - 1,1708
Dx lmbr spi pnxr - 1,1250
Ther spi pnxr drg csf - 1,1250
Inject epidural patch - 1,1344
Injection for myelogram - 1,460
Myelography lumbar injection - 1,1384
Myelography lumbar injection - 1,1384
Myelography lumbar injection - 1,1384
Myelography lumbar injection - 1,1384
Njx interlaminar lmbr/sac - 1,1198
Njx interlaminar lmbr/sac - 1,1198
Dx lmbr spi pnxr w/fluor/ct - 1,1512
Ther spi pnxr csf fluor/ct - 1,1250
Analyze sp inf pump w/reprog - 1,560
Njx aa&/strd gr ocpl nrv - 1,634
Njx aa&/strd other pn/branch - 1,1250
Inj foramen epidural c/t - 1,1530
Inj foramen epidural add-on - 1,1181
Inj foramen epidural l/s - 1,1530
Inj foramen epidural add-on - 1,1199
Inj paravert f jnt l/s 1 lev - 1,1156
Inj paravert f jnt l/s 2 lev - 1,411
Inj paravert f jnt l/s 3 lev - 1,411
N block spenopalatine gangl - 1,494
Apply Tens Unit - 1,98
Destroy nerve face muscle - 1,368
Injection treatment of nerve - 1,1530
Remove foreign body from eye - 1,213
Remove foreign body from eye - 1,1587
Remove foreign body from eye - 1,527
Remove foreign body from eye - 1,213
Repair of eye wound - 1,3098
Repair of eye wound - 1,3625
Repair of eye wound - 1,5951
Repair of eye wound - 1,7281
Repair of eye wound - 1,7281
Corneal smear - 1,947
Curette/treat cornea - 1,1543
Curette/treat cornea - 1,2705
Drainage of eye - 1,4605
Revision of iris - 1,760
After cataract laser surgery - 1,757
Injection eye drug - 1,495
Treatment of retinal lesion - 1,759
Treatment x10sv retinopathy - 1,715
Destroy nerve of eye muscle - 1,434
Inject/treat eye socket - 1,596
Inject/treat eye socket - 1,469
Inject/treat eye socket - 1,960
Drainage of eyelid abscess - 1,601
Incision of eyelid - 1,1939
Incision of eyelid fold - 1,3133
Remove eyelid lesion - 1,469
Remove eyelid lesions - 1,1939
Remove eyelid lesions - 1,469
Biopsy eyelid & lid margin - 1,469
Revise eyelashes - 1,202
Revise eyelashes - 1,469
Revise eyelashes - 1,1939
Remove eyelid lesion - 1,1939
Treat eyelid lesion - 1,1939
Closure of eyelid by suture - 1,1939
Repair eyelid wound - 1,3625
Repair eyelid wound - 1,3625
Remove eyelid foreign body - 1,477
Incise/drain eyelid lining - 1,1615
Treatment of eyelid lesions - 1,596
Biopsy of eyelid lining - 1,3402
Remove eyelid lining lesion - 1,2666
Remove eyelid lining lesion - 1,3068
Treat eyelid by injection - 1,527
Incise/drain tear gland - 1,1615
Incise/drain tear sac - 1,3625
Close tear duct opening - 1,596
Dilate tear duct opening - 1,836
Explore/irrigate tear ducts - 1,596
Drain external ear lesion - 1,890
Drain external ear lesion - 1,2751
Drain outer ear canal lesion - 1,1159
Biopsy of external ear - 1,735
Remove ear canal lesion(s) - 1,3539
Clear outer ear canal - 1,213
Clear outer ear canal - 1,3292
Remove impacted ear wax uni - 1,140
Remove impacted ear wax uni - 1,134
Clean out mastoid cavity - 1,306
Create eardrum opening - 1,1090.92
Remove ear lesion - 1,2731
Contrast x-ray of brain - 1,1384
X-ray eye for foreign body - 1,149
X-ray exam of jaw 4/> views - 1,216
X-ray exam of mastoids - 1,294
X-ray exam of facial bones - 1,212
X-ray exam of facial bones - 1,252
X-ray exam of nasal bones - 1,289
X-ray exam of eye sockets - 1,221
X-ray exam of sinuses - 1,153
X-ray exam of sinuses - 1,245
X-ray exam pituitary saddle - 1,133
X-ray exam of skull - 1,228
X-ray exam of skull - 1,354
X-ray exam of jaw joint - 1,153
X-ray exam of jaw joints - 1,232
Magnetic image jaw joint - 1,800
X-ray head for orthodontia - 1,153
Panoramic x-ray of jaws - 1,153
X-ray exam of neck - 1,245
X-ray exam of salivary gland - 1,151
Ct head/brain w/o dye - 1,697
Ct head/brain w/dye - 1,997
Ct head/brain w/o & w/dye - 1,1682
Ct orbit/ear/fossa w/o dye - 1,1494
Ct orbit/ear/fossa w/dye - 1,1912
Ct orbit/ear/fossa w/o&w/dye - 1,1028
Ct maxillofacial w/o dye - 1,715
Ct maxillofacial w/dye - 1,1772
Ct maxillofacial w/o & w/dye - 1,934
Ct soft tissue neck w/o dye - 1,918
Ct soft tissue neck w/dye - 1,1008
Ct angiography head - 1,1870
Ct angiography neck - 1,589
Mri orbit/face/neck w/o dye - 1,1929
Mri orbit/face/neck w/dye - 1,2772
Mri orbt/fac/nck w/o &w/dye - 1,2367
Mr angiography head w/o dye - 1,1936
Mr angiography head w/dye - 1,1157
Mr angiograph head w/o&w/dye - 1,1571
Mr angiography neck w/o dye - 1,2823
Mr angiography neck w/dye - 1,3147
Mr angiograph neck w/o&w/dye - 1,2185
Mri brain stem w/o dye - 1,2521
Mri brain stem w/dye - 1,3273
Mri brain stem w/o & w/dye - 1,4086
Chest Xray-single View - 1,162
Chest Xray (2 Views) - 1,190
Chest Xr W/apical Lordotic - 1,570
Chest Ap/lat W/obliques Xray - 1,277
Chest Complete W/obliques - 1,221
Chest Decubitus X-ray - 1,190
X-ray exam chest 1 view - 1,181
X-ray exam chest 2 views - 1,270
X-ray exam chest 3 views - 1,570
X-ray exam chest 4+ views - 1,770
X-ray exam ribs uni 2 views - 1,260
X-ray exam unilat ribs/chest - 1,214
X-ray exam ribs bil 3 views - 1,361
X-ray exam breastbone 2/>vws - 1,221
X-ray strenoclavic jt 3/>vws - 1,220
Ct thorax w/o dye - 1,734
Ct thorax w/dye - 1,828
Ct thorax w/o & w/dye - 1,1380
Ct angiography chest - 1,589
Mri chest w/o dye - 1,1450
Mri chest w/dye - 1,1518
Mri chest w/o & w/dye - 1,1571
Mri angio chest w or w/o dye - 1,349
Spine - Entire  Xray - 1,415
X-ray exam of spine 1 view - 1,191
X-ray exam neck spine 2-3 vw - 1,221
X-ray exam neck spine 4/5vws - 1,262
X-ray exam neck spine 6/>vws - 1,400
"Spine, Scoliosis Series - 1",133
X-ray exam thorac spine 2vws - 1,192
X-ray exam thorac spine 3vws - 1,212
X-ray exam thorac spine4/>vw - 1,361
X-ray exam thoracolmb 2/> vw - 1,146
X-ray exam entire spi 1 vw - 1,153
X-ray exam entire spi 2/3 vw - 1,201
X-ray exam entire spi 4/5 vw - 1,384
X-ray exam entire spi 6/> vw - 1,384
Spine Scoliosis Sup/erec - 1,407
X-ray exam l-s spine 2/3 vws - 1,239
X-ray exam l-2 spine 4/>vws - 1,368
X-ray exam l-s spine bending - 1,358
Ct neck spine w/o dye - 1,749
Ct neck spine w/dye - 1,1165
Ct neck spine w/o & w/dye - 1,1016
Ct chest spine w/o dye - 1,769
Ct chest spine w/dye - 1,2270
